id	emotion
34170_0008_A_49	0.030359987169504166,0.040977053344249725,0.03351061791181564,0.06028229370713234,0.051971420645713806,0.17512477934360504
34170_0008_A_50	0.0319964736700058,0.04097822308540344,0.026664957404136658,0.0635606050491333,0.05221277102828026,0.13534590601921082
34170_0008_A_51	0.12044256925582886,0.20542213320732117,0.028338028118014336,0.0572962611913681,0.04320640116930008,0.15577177703380585
34170_0009_A_54	0.027808135375380516,0.03345958888530731,0.034591276198625565,0.06232296675443649,0.059675268828868866,0.13951799273490906
34170_0009_A_56	0.02923201024532318,0.029612865298986435,0.025475095957517624,0.07535557448863983,0.07538384199142456,0.16222229599952698
34170_0009_A_58	0.03584490343928337,0.045399732887744904,0.029013358056545258,0.05897749587893486,0.04750790446996689,0.15467238426208496
34170_0009_A_59	0.02559448406100273,0.03477569669485092,0.03977290168404579,0.06314164400100708,0.0649949312210083,0.14210648834705353
34170_0009_A_60	0.03351978957653046,0.06651662290096283,0.03259634971618652,0.072932168841362,0.04338875412940979,0.12897801399230957
34170_0009_A_61	0.029538920149207115,0.04087711125612259,0.03301261365413666,0.06781116873025894,0.057430513203144073,0.15692713856697083
34170_0009_A_62	0.03129838407039642,0.04977203160524368,0.029632579535245895,0.06176077574491501,0.04959742724895477,0.12502294778823853
34170_0009_A_63	0.02854214608669281,0.04667279124259949,0.031832098960876465,0.06687286496162415,0.052388034760951996,0.1277296245098114
34170_0009_A_64	0.038704194128513336,0.04596489295363426,0.023659374564886093,0.05739520862698555,0.05479665473103523,0.1612451672554016
34170_0010_A_66	0.03577300161123276,0.05445024371147156,0.027596209198236465,0.05512411892414093,0.045861344784498215,0.13317732512950897
34170_0010_A_67	0.03362022340297699,0.050045572221279144,0.03157401084899902,0.05514834076166153,0.04743899405002594,0.13794046640396118
34170_0011_A_71	0.032360613346099854,0.04325369745492935,0.03126829117536545,0.05480004847049713,0.05599162355065346,0.13742423057556152
34170_0011_A_74	0.02913021296262741,0.04025755822658539,0.033242709934711456,0.0596412792801857,0.05253630131483078,0.14495818316936493
34170_0011_A_76	0.019690271466970444,0.025008343160152435,0.055148493498563766,0.1030103787779808,0.10066582262516022,0.17816518247127533
34170_0011_A_78	0.06504538655281067,0.05277496576309204,0.02133241295814514,0.05586447939276695,0.054272785782814026,0.20183604955673218
34170_0011_A_80	0.05349307507276535,0.048340193927288055,0.02174491062760353,0.05617690831422806,0.055064909160137177,0.18505066633224487
34170_0011_A_81	0.035901233553886414,0.053532496094703674,0.02662014029920101,0.06539827585220337,0.049467504024505615,0.1411929577589035
34170_0012_A_83	0.024777963757514954,0.03299304097890854,0.03992554172873497,0.06467868387699127,0.06506820023059845,0.13284149765968323
34170_0012_A_84	0.035607561469078064,0.050223708152770996,0.028260713443160057,0.05646425113081932,0.04646364599466324,0.1365559995174408
34170_0012_A_85	0.03604184463620186,0.04944959655404091,0.027753762900829315,0.055989108979701996,0.04679148644208908,0.13864469528198242
34170_0012_A_86	0.03502000495791435,0.04836896061897278,0.028623726218938828,0.05626340210437775,0.04714116454124451,0.13965143263339996
34170_0012_A_87	0.035439446568489075,0.049397923052310944,0.027980387210845947,0.056448034942150116,0.04702894389629364,0.13720983266830444
34170_0012_A_88	0.033957600593566895,0.04768344759941101,0.029132366180419922,0.057696860283613205,0.04765108600258827,0.13874439895153046
34170_0012_A_89	0.03642100840806961,0.05077052116394043,0.02796923741698265,0.05547649413347244,0.046142369508743286,0.13841643929481506
34170_0012_A_90	0.041140493005514145,0.064178466796875,0.027926206588745117,0.06338907778263092,0.04438290745019913,0.12898696959018707
34170_0012_A_92	0.03534688055515289,0.04023817554116249,0.025459233671426773,0.06528431177139282,0.05609792843461037,0.14908544719219208
34170_0012_A_94	0.029911041259765625,0.043062128126621246,0.02844802848994732,0.07272090017795563,0.05388323590159416,0.13214394450187683
34170_0012_A_96	0.07761438190937042,0.2196563482284546,0.03516010940074921,0.06286703050136566,0.040901459753513336,0.15740889310836792
34170_0012_A_98	0.0290213692933321,0.05025250092148781,0.0427224263548851,0.06612157076597214,0.04681551456451416,0.14248321950435638
34170_0012_A_99	0.03091924637556076,0.042371246963739395,0.02886432409286499,0.0627569854259491,0.05916332080960274,0.16924569010734558
34170_0012_A_100	0.021421246230602264,0.02460762858390808,0.053125299513339996,0.09855590760707855,0.0939856469631195,0.17677202820777893
34170_0012_A_101	0.04279773682355881,0.027081966400146484,0.024658571928739548,0.08649734407663345,0.11805807799100876,0.37512844800949097
34170_0013_A_103	0.04032599925994873,0.04946301132440567,0.025620542466640472,0.05582199618220329,0.04780382663011551,0.14070329070091248
34170_0013_A_104	0.03617843613028526,0.044850289821624756,0.026795603334903717,0.05730059742927551,0.05023051053285599,0.13994398713111877
34170_0013_A_105	0.040514782071113586,0.048763375729322433,0.025435008108615875,0.055560506880283356,0.04858165234327316,0.14133864641189575
34170_0013_A_106	0.030242688953876495,0.030847128480672836,0.0394781120121479,0.08113062381744385,0.0876544713973999,0.3258155882358551
34170_0013_A_107	0.02885376662015915,0.03581308200955391,0.03274167329072952,0.07169901579618454,0.06293037533760071,0.1616573929786682
34170_0013_A_108	0.025743020698428154,0.04345502331852913,0.04775150492787361,0.07422557473182678,0.052696891129016876,0.14842408895492554
34170_0013_A_109	0.02553224191069603,0.035396330058574677,0.0313037633895874,0.07525528967380524,0.06095540523529053,0.1483002007007599
34170_0013_A_110	0.025273408740758896,0.030224423855543137,0.036095213145017624,0.08011991530656815,0.06550827622413635,0.16185951232910156
34170_0014_A_112	0.03221353888511658,0.031723134219646454,0.027064520865678787,0.06757005304098129,0.08755829930305481,0.19952139258384705
34170_0014_A_113	0.04325791075825691,0.06535609066486359,0.023291917517781258,0.0671771764755249,0.04940110072493553,0.14185650646686554
34170_0015_A_115	0.033220402896404266,0.07370855659246445,0.0610528364777565,0.07188821583986282,0.0465419664978981,0.1532195657491684
34170_0015_A_116	0.13068954646587372,0.15362121164798737,0.024441838264465332,0.05889058858156204,0.0393558144569397,0.19238048791885376
34170_0015_A_117	0.27211907505989075,1.4808247089385986,0.12440051138401031,0.1335037350654602,0.082583487033844,0.29496893286705017
34170_0015_A_118	0.05457696318626404,0.08296702802181244,0.026114655658602715,0.06482160091400146,0.03743316978216171,0.16648009419441223
34170_0015_A_119	0.05089583992958069,0.15135253965854645,0.043151505291461945,0.07769126445055008,0.04156070947647095,0.1609182357788086
34170_0015_A_120	0.032143738120794296,0.04193566367030144,0.02974298968911171,0.06256619095802307,0.051292598247528076,0.16143041849136353
34170_0015_A_121	0.0912538543343544,0.2961314022541046,0.05388613045215607,0.06452890485525131,0.04450021684169769,0.18066108226776123
34170_0016_A_123	0.02488386631011963,0.02785111591219902,0.03510837256908417,0.06973184645175934,0.07583128660917282,0.13899438083171844
34170_0016_A_124	0.07425388693809509,0.17535048723220825,0.056062012910842896,0.07052014768123627,0.03860175609588623,0.19622839987277985
34170_0016_A_125	0.07075037807226181,0.16703638434410095,0.030168702825903893,0.06778357923030853,0.038690630346536636,0.1575019657611847
34170_0016_A_126	0.029803447425365448,0.033946793526411057,0.028530456125736237,0.064849853515625,0.06145181506872177,0.14663931727409363
34170_0016_A_127	0.030383950099349022,0.037620242685079575,0.029581453651189804,0.06111939251422882,0.05707402154803276,0.1462087631225586
34170_0016_A_128	0.039819978177547455,0.0876309871673584,0.14336015284061432,0.07439093291759491,0.054970771074295044,0.17904973030090332
34170_0016_A_129	0.04044649377465248,0.09324700385332108,0.04185827076435089,0.06249253451824188,0.04061117023229599,0.16735118627548218
34170_0016_A_130	0.0435481071472168,0.08240687102079391,0.030792653560638428,0.062061164528131485,0.042446888983249664,0.13273657858371735
34170_0016_A_131	0.04495343565940857,0.08872508257627487,0.048924580216407776,0.07490948587656021,0.03859169781208038,0.21820619702339172
34170_0016_A_132	1.0151681900024414,0.23079660534858704,0.04704154282808304,0.17476364970207214,0.09251245856285095,0.49730437994003296
34170_0016_A_133	0.0419652983546257,0.06922151148319244,0.031732574105262756,0.0742897093296051,0.04121866077184677,0.18207821249961853
34170_0016_A_134	0.04080023989081383,0.06804036349058151,0.03306040167808533,0.07902222871780396,0.041688404977321625,0.18786536157131195
34170_0016_A_135	0.04047305881977081,0.05129605531692505,0.023779578506946564,0.07063093781471252,0.05122186988592148,0.1749560832977295
34170_0016_A_136	0.2010178565979004,0.7080398201942444,0.04291579872369766,0.07959192991256714,0.04855998605489731,0.21273402869701385
34170_0017_A_139	0.033690884709358215,0.04628691449761391,0.025258954614400864,0.07000565528869629,0.053142569959163666,0.13965630531311035
34170_0017_A_140	0.029470723122358322,0.03675321489572525,0.026093287393450737,0.07126004248857498,0.06337389349937439,0.1272495985031128
34170_0017_A_141	0.054721634835004807,0.12064183503389359,0.030924178659915924,0.06079686060547829,0.03432841971516609,0.19572661817073822
34170_0017_A_142	0.023384645581245422,0.02383487857878208,0.033590324223041534,0.09263820946216583,0.0958930253982544,0.15902835130691528
34170_0017_A_143	0.03601289540529251,0.046075768768787384,0.023358222097158432,0.061309605836868286,0.057279232889413834,0.12728586792945862
34170_0017_A_144	0.029538920149207115,0.04087711125612259,0.03301261365413666,0.06781116873025894,0.057430513203144073,0.15692713856697083
34170_0017_A_145	0.02228887565433979,0.024606827646493912,0.0374593585729599,0.09902127087116241,0.09901334345340729,0.1385050117969513
34170_0017_A_146	0.02203338034451008,0.023381022736430168,0.039615049958229065,0.0992615818977356,0.10400737822055817,0.13838759064674377
34170_0017_A_147	0.04608199745416641,0.06082521006464958,0.036701370030641556,0.06962653994560242,0.043641962110996246,0.1764528751373291
34170_0017_A_148	0.03518357127904892,0.05878494679927826,0.02976243570446968,0.0701795294880867,0.0444149449467659,0.1776505410671234
34170_0017_A_149	0.14335456490516663,0.14228555560112,0.024577345699071884,0.05350075289607048,0.04269372671842575,0.1724361628293991
34170_0017_A_150	0.2136363834142685,0.15909221768379211,0.025714494287967682,0.05700741708278656,0.04689164087176323,0.19833756983280182
34170_0017_A_151	0.05003267154097557,0.08030779659748077,0.02954896166920662,0.08310975134372711,0.04489322751760483,0.3097284734249115
34170_0017_A_152	0.5596963167190552,0.782126784324646,0.05129363387823105,0.08749140799045563,0.05165955424308777,0.3262806832790375
34170_0017_A_153	0.0693807452917099,0.08880257606506348,0.02215716987848282,0.05378389358520508,0.041751615703105927,0.14279335737228394
34170_0017_A_154	0.05334792286157608,0.07363463193178177,0.022306550294160843,0.05631816387176514,0.04390852153301239,0.13201488554477692
34170_0017_A_155	0.029912035912275314,0.06350062787532806,0.13967397809028625,0.10084225237369537,0.055382780730724335,0.14370077848434448
34170_0017_A_156	0.17707481980323792,0.28509756922721863,0.029613927006721497,0.05933467671275139,0.040157705545425415,0.17776945233345032
34170_0017_A_157	0.13439224660396576,0.21336713433265686,0.028337912634015083,0.06730429828166962,0.03763194382190704,0.18258079886436462
34170_0017_A_158	0.03542514145374298,0.03618880361318588,0.02696073241531849,0.06683391332626343,0.06339149922132492,0.2340819537639618
34170_0017_A_159	0.027334395796060562,0.034542590379714966,0.03420919179916382,0.0616561695933342,0.06266427785158157,0.14113371074199677
34170_0017_A_160	0.025141805410385132,0.031271375715732574,0.03779269754886627,0.06401371955871582,0.06918667256832123,0.1435612142086029
34170_0017_A_161	0.025436824187636375,0.031420331448316574,0.03678616136312485,0.06380032002925873,0.06898942589759827,0.14358456432819366
34170_0017_A_162	0.1007734090089798,0.1159452348947525,0.022004064172506332,0.05659274756908417,0.042907051742076874,0.1819153130054474
34170_0017_A_163	0.03174160420894623,0.06107426807284355,0.2623034715652466,0.12916842103004456,0.06998810172080994,0.2118832916021347
34170_0017_A_164	0.026197990402579308,0.051880843937397,0.04577035829424858,0.10184898972511292,0.04975469410419464,0.13233691453933716
34170_0017_A_165	0.02542288973927498,0.04624173045158386,0.0754881501197815,0.1425984650850296,0.059807904064655304,0.20289954543113708
34170_0017_A_166	0.0514800101518631,0.11470179259777069,0.06419821828603745,0.1270075887441635,0.0438070110976696,0.18519426882266998
34170_0017_A_167	0.7105793952941895,1.1710524559020996,0.07850132882595062,0.12660092115402222,0.0629969984292984,0.363850474357605
34170_0017_A_168	0.05657022073864937,0.05674132704734802,0.0214814655482769,0.05996282398700714,0.048788197338581085,0.21038201451301575
34170_0017_A_169	0.04215053468942642,0.0428130216896534,0.023288767784833908,0.0726095661520958,0.055847711861133575,0.21537259221076965
34170_0017_A_173	0.07902545481920242,0.12781338393688202,0.028276454657316208,0.06569668650627136,0.03665695711970329,0.23133954405784607
34170_0017_A_170	0.038700178265571594,0.07983071357011795,0.029737336561083794,0.07396527379751205,0.042287521064281464,0.16043998301029205
34170_0017_A_172	0.06969821453094482,0.10900026559829712,0.02711021900177002,0.06470069289207458,0.03736360743641853,0.22371195256710052
34170_0017_A_175	0.03939368575811386,0.0494723916053772,0.024978362023830414,0.05332955718040466,0.04935328662395477,0.139571875333786
34170_0017_A_176	0.03989419341087341,0.05087168514728546,0.025053957477211952,0.052735336124897,0.04919342324137688,0.1386299431324005
34170_0017_A_178	0.035986773669719696,0.05481650307774544,0.02697296254336834,0.062215328216552734,0.04673551768064499,0.1418195366859436
34170_0017_A_179	0.03344198688864708,0.07564743608236313,0.0757209062576294,0.08084981888532639,0.04770459979772568,0.1519595980644226
34170_0017_A_181	0.05377057194709778,0.09085220098495483,0.028563758358359337,0.05436749756336212,0.042968831956386566,0.13288719952106476
34170_0017_A_182	0.5251532793045044,0.49803608655929565,0.05708399787545204,0.11054906249046326,0.05050278082489967,0.326981782913208
34170_0017_A_184	0.03706265985965729,0.058929093182086945,0.02813630923628807,0.06700993329286575,0.04374255612492561,0.1424524039030075
34170_0017_A_185	0.0329086035490036,0.048279911279678345,0.026145201176404953,0.0829620361328125,0.05140100046992302,0.14194631576538086
34170_0017_A_187	0.0333809070289135,0.045967947691679,0.025165993720293045,0.08426191657781601,0.05321919545531273,0.14211112260818481
34170_0017_A_188	0.027066698297858238,0.04095053672790527,0.09468908607959747,0.2471657544374466,0.07573963701725006,0.24704790115356445
34170_0017_A_189	0.053139783442020416,0.14046277105808258,0.03999941051006317,0.07603125274181366,0.0406222939491272,0.1889704167842865
34170_0017_A_191	0.054047659039497375,0.04380826652050018,0.0204580407589674,0.061458270996809006,0.06066175177693367,0.1709151268005371
34170_0017_A_192	0.03859906643629074,0.03638714924454689,0.023086760193109512,0.0651588961482048,0.061835456639528275,0.15755468606948853
34170_0017_A_193	0.062470875680446625,0.11250100284814835,0.03297256678342819,0.055461231619119644,0.03495173901319504,0.17438308894634247
34170_0017_A_194	0.5943126082420349,0.21328049898147583,0.03027043119072914,0.07966065406799316,0.07602386176586151,0.33648255467414856
34170_0017_A_195	1.4092938899993896,0.38540536165237427,0.05319707840681076,0.1490364670753479,0.09726676344871521,0.5072802305221558
34170_0017_A_196	0.725054144859314,0.24588938057422638,0.03603295981884003,0.08992251753807068,0.06745139509439468,0.3639422655105591
34170_0017_A_198	0.06166951730847359,0.07757497578859329,0.02327112853527069,0.05795528367161751,0.04406622052192688,0.14666244387626648
34170_0017_A_199	0.053250789642333984,0.06695393472909927,0.02286536991596222,0.05826471000909805,0.045503512024879456,0.14343741536140442
34170_0017_A_200	0.04541313275694847,0.0711272656917572,0.027554672211408615,0.05450373888015747,0.043728627264499664,0.14201894402503967
34170_0019_A_207	0.020999345928430557,0.023818999528884888,0.04554024711251259,0.08179797232151031,0.09911894798278809,0.16437888145446777
34170_0019_A_208	0.028690466657280922,0.03573256731033325,0.027779489755630493,0.07189670205116272,0.06479431688785553,0.1335846483707428
34170_0019_A_209	0.059479743242263794,0.12628184258937836,0.02871086075901985,0.07312320172786713,0.04398684948682785,0.1532823145389557
34170_0019_A_210	0.024891266599297523,0.035896770656108856,0.035888541489839554,0.0765143632888794,0.06539076566696167,0.13606879115104675
34170_0019_A_217	0.05866366997361183,0.0868297889828682,0.024688709527254105,0.05090123414993286,0.04152166098356247,0.13828226923942566
34170_0019_A_219	0.3474135100841522,0.33886533975601196,0.032093923538923264,0.05920138955116272,0.046683795750141144,0.23142148554325104
34170_0019_A_225	0.035764485597610474,0.05774110183119774,0.03323974087834358,0.053526896983385086,0.04406362771987915,0.1536678969860077
34170_0019_A_226	0.13150209188461304,0.13232558965682983,0.024798009544610977,0.054406020790338516,0.04097544401884079,0.16245587170124054
34170_0019_A_231	0.038193318992853165,0.05870433896780014,0.028348106890916824,0.0643862634897232,0.044964782893657684,0.13204267621040344
34170_0020_A_238	0.03900706022977829,0.059399109333753586,0.027279537171125412,0.05656764656305313,0.04225974529981613,0.13611455261707306
34170_0020_A_239	0.04263988882303238,0.06576019525527954,0.025505680590867996,0.05598878860473633,0.04362806677818298,0.12869438529014587
34170_0020_A_240	0.033276624977588654,0.08706620335578918,0.06932336091995239,0.07397300004959106,0.044860683381557465,0.15634942054748535
34170_0020_A_241	0.022125232964754105,0.025698073208332062,0.05510073900222778,0.09456270933151245,0.10380327701568604,0.131921648979187
34170_0020_A_242	0.034315261989831924,0.019954685121774673,0.050333164632320404,0.20887598395347595,0.42656654119491577,0.5516046285629272
34170_0020_A_243	0.028744561597704887,0.024076133966445923,0.048458319157361984,0.5730795860290527,0.2248634248971939,0.26756301522254944
34170_0020_A_246	0.08984292298555374,0.09747706353664398,0.02416873537003994,0.048781052231788635,0.040489137172698975,0.1652020514011383
34170_0020_A_247	0.10767313838005066,0.1407902091741562,0.025532949715852737,0.05190924555063248,0.0405050590634346,0.15265819430351257
34170_0020_A_251	0.03642422705888748,0.0392591692507267,0.025853760540485382,0.05763823166489601,0.057408012449741364,0.14747658371925354
34170_0020_A_252	0.03906998038291931,0.042507849633693695,0.02428162842988968,0.05725347250699997,0.05545106902718544,0.14339762926101685
34170_0021_A_255	0.01986481249332428,0.01931835152208805,0.08236823976039886,0.1023445874452591,0.19361621141433716,0.1920790672302246
34170_0021_A_257	0.028445642441511154,0.031111586838960648,0.028786631301045418,0.06602998077869415,0.07056355476379395,0.1448129117488861
34170_0021_A_259	0.020779887214303017,0.025508366525173187,0.10932508856058121,0.07607697695493698,0.12255121767520905,0.17069441080093384
34170_0021_A_261	0.2389800250530243,0.4231085181236267,0.03669378161430359,0.06425821781158447,0.0399589017033577,0.2204432487487793
34170_0021_A_262	0.02221473678946495,0.027108579874038696,0.03727972134947777,0.08588670194149017,0.0836661085486412,0.14202964305877686
34170_0022_A_265	0.038923367857933044,0.05433473736047745,0.026499658823013306,0.056028641760349274,0.04803675040602684,0.1311473250389099
34170_0022_A_266	0.10315367579460144,0.06896739453077316,0.021762728691101074,0.0526418499648571,0.05080530047416687,0.19523924589157104
34170_0022_A_267	0.08124610781669617,0.06445185840129852,0.022343913093209267,0.0511157251894474,0.04928799718618393,0.1830359250307083
34170_0022_A_268	0.02739805541932583,0.03367110341787338,0.03298819065093994,0.06465396285057068,0.06334380805492401,0.1359519064426422
34170_0022_A_269	0.027036577463150024,0.024273235350847244,0.032776400446891785,0.0716547891497612,0.09672678261995316,0.18950355052947998
34170_0022_A_270	0.03247164562344551,0.030856497585773468,0.02602195180952549,0.0664411336183548,0.07369837164878845,0.18355143070220947
34170_0022_A_271	0.06397806107997894,0.10938014090061188,0.023627765476703644,0.06014617159962654,0.04014073312282562,0.14758628606796265
34170_0022_A_272	0.1260681003332138,0.6128227710723877,0.05460445210337639,0.08582757413387299,0.0486379936337471,0.19253353774547577
34170_0022_A_273	0.027295537292957306,0.030911337584257126,0.029074743390083313,0.06920292973518372,0.07171934843063354,0.13971492648124695
34170_0022_A_276	0.027295537292957306,0.030911337584257126,0.029074743390083313,0.06920292973518372,0.07171934843063354,0.13971492648124695
34170_0022_A_279	0.021904338151216507,0.02189663238823414,0.03929571062326431,0.09549903869628906,0.12433216720819473,0.15188664197921753
34170_0022_A_280	0.0444260835647583,0.05174025893211365,0.023029297590255737,0.05636228621006012,0.05003754794597626,0.15865527093410492
34170_0022_A_281	0.04975620657205582,0.05740690976381302,0.02332627773284912,0.05573777109384537,0.04767520725727081,0.1642249971628189
34170_0022_A_282	0.023892952129244804,0.022244445979595184,0.040366437286138535,0.07488825917243958,0.12962563335895538,0.1709272563457489
34170_0022_A_283	0.02375156246125698,0.02355121448636055,0.039642758667469025,0.07170207798480988,0.11309972405433655,0.16226667165756226
34170_0022_A_284	0.08169075846672058,0.21248628199100494,0.030996117740869522,0.0601876825094223,0.03975880518555641,0.1504584103822708
34170_0022_A_285	0.029062865301966667,0.03370671346783638,0.03275176137685776,0.059845563024282455,0.0724252462387085,0.15218356251716614
34170_0022_A_286	0.08169075846672058,0.21248628199100494,0.030996117740869522,0.0601876825094223,0.03975880518555641,0.1504584103822708
34170_0022_A_287	0.023442186415195465,0.026261791586875916,0.038106199353933334,0.07090845704078674,0.08905069530010223,0.16344121098518372
34170_0022_A_288	0.06515397131443024,0.12410944700241089,0.027349459007382393,0.05490996688604355,0.04092452675104141,0.13127994537353516
34170_0022_A_291	0.06668782234191895,0.05284508690237999,0.02221009135246277,0.052616409957408905,0.052385102957487106,0.1840648651123047
34170_0022_A_292	0.0646810531616211,0.05068448185920715,0.02253592759370804,0.05207645148038864,0.05468088015913963,0.19471104443073273
34170_0022_A_293	0.06670434772968292,0.0524848997592926,0.02266949787735939,0.05242697522044182,0.052966147661209106,0.1903383433818817
34170_0022_A_302	0.027575548738241196,0.0339849628508091,0.03503744304180145,0.06187547370791435,0.06541268527507782,0.15516534447669983
34170_0022_A_295	0.03017943724989891,0.03529498353600502,0.026153232902288437,0.07765594869852066,0.06029129400849342,0.1473718285560608
34170_0022_A_298	0.021565787494182587,0.02687796950340271,0.04253431037068367,0.07756810635328293,0.08356332033872604,0.14071393013000488
34170_0022_A_299	0.033916182816028595,0.0399298295378685,0.028707200661301613,0.05602208524942398,0.05434180051088333,0.15677931904792786
34170_0022_A_300	0.02807077020406723,0.0329274982213974,0.030750839039683342,0.06239204853773117,0.07329420745372772,0.13607177138328552
34170_0022_A_301	0.056090258061885834,0.13351821899414062,0.027963267639279366,0.0725012794137001,0.04220051318407059,0.15185077488422394
34170_0022_A_303	0.05843549966812134,0.10664469003677368,0.027541853487491608,0.05536198616027832,0.04104894399642944,0.12844949960708618
34170_0022_A_304	0.042099472135305405,0.05800879746675491,0.024665268138051033,0.05364856496453285,0.04733000695705414,0.149117112159729
34170_0022_A_305	0.04214207082986832,0.05339670553803444,0.02403896301984787,0.05910811573266983,0.051138848066329956,0.1762692779302597
34170_0022_A_308	0.036337483674287796,0.04808230325579643,0.02918584831058979,0.054403189569711685,0.04871917515993118,0.15892651677131653
34170_0022_A_309	0.018563736230134964,0.021520016714930534,0.08727221190929413,0.17883451282978058,0.18123918771743774,0.19182626903057098
34170_0022_A_310	0.03323831036686897,0.06159917265176773,0.034037183970212936,0.07272546738386154,0.044176600873470306,0.13720543682575226
34170_0022_A_311	0.06165243312716484,0.1139133870601654,0.024927999824285507,0.05853406339883804,0.036002837121486664,0.1682593822479248
34170_0022_A_312	0.11144691705703735,0.17767560482025146,0.026595760136842728,0.05667207017540932,0.04355167970061302,0.1486508697271347
34170_0022_A_315	0.024550193920731544,0.031099338084459305,0.034461088478565216,0.0765179768204689,0.06899622082710266,0.14786511659622192
34170_0022_A_316	0.028615929186344147,0.045604296028614044,0.03610146790742874,0.069375179708004,0.050626881420612335,0.14222171902656555
34170_0022_A_319	0.06515397131443024,0.12410944700241089,0.027349459007382393,0.05490996688604355,0.04092452675104141,0.13127994537353516
34170_0022_A_322	0.02938542328774929,0.04314343258738518,0.03158289194107056,0.06349331140518188,0.05009447783231735,0.13803794980049133
34170_0022_A_323	0.2637685537338257,0.26536908745765686,0.03153638541698456,0.06408169865608215,0.04694413021206856,0.2359095811843872
34170_0022_A_324	0.1065043956041336,0.32006824016571045,0.03361393138766289,0.058566998690366745,0.039468660950660706,0.16249701380729675
34170_0022_A_327	0.02588723972439766,0.03877224400639534,0.03971334919333458,0.06767034530639648,0.055754370987415314,0.1407409906387329
34170_0022_A_328	0.05899583548307419,0.14432336390018463,0.030076753348112106,0.06077684462070465,0.03949146717786789,0.14565688371658325
34170_0022_A_329	0.018563736230134964,0.021520016714930534,0.08727221190929413,0.17883451282978058,0.18123918771743774,0.19182626903057098
34170_0022_A_330	0.0653279647231102,0.0879821702837944,0.02151445299386978,0.05401844158768654,0.0423932820558548,0.15862798690795898
34170_0022_A_331	0.08347189426422119,0.19795918464660645,0.03366002067923546,0.05938336253166199,0.042624302208423615,0.15835851430892944
34170_0022_A_334	0.02901667356491089,0.039250604808330536,0.029250014573335648,0.06555134057998657,0.054994288831949234,0.15349920094013214
