id	emotion
34170_0009_A_54	0.040998879820108414,0.021942030638456345,0.03763774782419205,0.02539476379752159,0.07117341458797455,0.04173614829778671
34170_0009_A_56	0.04482698813080788,0.03787584602832794,0.06335895508527756,1.5014889240264893,0.1258903443813324,0.20466609299182892
34170_0009_A_58	0.05280151963233948,0.028334692120552063,0.03879602998495102,0.02083672024309635,0.03701513633131981,0.07936327159404755
34170_0009_A_59	0.032982319593429565,0.022838545963168144,0.04174726456403732,0.028702376410365105,0.03938116133213043,0.04469741880893707
34170_0009_A_60	0.03895910084247589,0.023383352905511856,0.03399164229631424,0.029410632327198982,0.07619527727365494,0.035462867468595505
34170_0009_A_61	0.060752563178539276,0.11078089475631714,0.0292811281979084,0.0289774090051651,0.03428621590137482,0.17259487509727478
34170_0009_A_62	0.04852278530597687,0.031004073098301888,0.03449572995305061,0.02098764106631279,0.07963789254426956,0.03708917647600174
34170_0009_A_63	0.05618686601519585,0.03701078146696091,0.032817550003528595,0.02204759046435356,0.08588120341300964,0.03671274334192276
34170_0009_A_64	0.03631340712308884,0.016212645918130875,0.0493701696395874,0.024411212652921677,0.04906168580055237,0.13343988358974457
34170_0010_A_66	0.0481458455324173,0.03509511798620224,0.03289085254073143,0.024875029921531677,0.0383916012942791,0.036220669746398926
34170_0010_A_67	0.040753621608018875,0.026191148906946182,0.03646407276391983,0.022801823914051056,0.042678073048591614,0.04055657237768173
34170_0011_A_71	0.07690909504890442,0.051152437925338745,0.08468130230903625,0.04155581444501877,0.35617363452911377,0.04007444530725479
34170_0011_A_74	0.034338805824518204,0.021215610206127167,0.038431450724601746,0.023012952879071236,0.047081224620342255,0.049251213669776917
34170_0011_A_76	0.05253039300441742,0.029166225343942642,0.12027402222156525,0.05049321800470352,0.6098325252532959,0.06851066648960114
34170_0011_A_78	0.10097473114728928,0.03546128794550896,0.0327923521399498,0.02999039739370346,0.04244522750377655,0.08764195442199707
34170_0011_A_80	0.0687265694141388,0.020657643675804138,0.035031333565711975,0.024879876524209976,0.059825122356414795,0.1300429403781891
34170_0011_A_81	0.03118705376982689,0.03284770995378494,0.05136717110872269,0.029932979494333267,0.07054328173398972,0.044160984456539154
34170_0012_A_83	0.03600221872329712,0.01976044476032257,0.03386010229587555,0.02502816542983055,0.06080963835120201,0.051024071872234344
34170_0012_A_84	0.05473972484469414,0.038350217044353485,0.03331202268600464,0.022190388292074203,0.04578839987516403,0.03513243794441223
34170_0012_A_85	0.05206505209207535,0.036614567041397095,0.03485126420855522,0.02314634621143341,0.04860397428274155,0.034646518528461456
34170_0012_A_86	0.05197302624583244,0.037780195474624634,0.03603355586528778,0.023870255798101425,0.048466168344020844,0.03431198000907898
34170_0012_A_87	0.051764946430921555,0.03684089332818985,0.03606361150741577,0.023297224193811417,0.05123472958803177,0.03427860140800476
34170_0012_A_88	0.05195634812116623,0.03629687428474426,0.03404105454683304,0.022668667137622833,0.04590361565351486,0.03485732153058052
34170_0012_A_89	0.051027752459049225,0.035607755184173584,0.03512096777558327,0.02299223467707634,0.04943052679300308,0.034700628370046616
34170_0012_A_90	0.04822113364934921,0.04083777219057083,0.029243700206279755,0.031224455684423447,0.029144756495952606,0.036381080746650696
34170_0012_A_92	0.047535769641399384,0.031150225549936295,0.026487726718187332,0.02478610724210739,0.0287301205098629,0.050531238317489624
34170_0012_A_94	0.031859390437603,0.025609223172068596,0.023017942905426025,0.033486317843198776,0.034493476152420044,0.09397420287132263
34170_0012_A_96	0.046743154525756836,0.05783655494451523,0.027678560465574265,0.018782809376716614,0.0356890968978405,0.054694145917892456
34170_0012_A_98	0.038306426256895065,0.027838561683893204,0.031854212284088135,0.02483886107802391,0.037817180156707764,0.04016875475645065
34170_0012_A_99	0.04186158627271652,0.03241078555583954,0.03427565470337868,0.02009371854364872,0.043326154351234436,0.044203661382198334
34170_0012_A_100	0.030264537781476974,0.01681402325630188,0.07023000717163086,0.06350164115428925,0.1933843344449997,0.04855570197105408
34170_0012_A_101	0.04937467724084854,0.015206839889287949,0.04299755021929741,0.04807873070240021,0.1330748200416565,0.27932822704315186
34170_0013_A_103	0.048102498054504395,0.02491059899330139,0.04411863163113594,0.025975588709115982,0.10592934489250183,0.03998251631855965
34170_0013_A_104	0.04866405576467514,0.02500143274664879,0.04600992798805237,0.026591641828417778,0.1155858263373375,0.04104277864098549
34170_0013_A_105	0.04609435796737671,0.024442872032523155,0.047845177352428436,0.025359146296977997,0.10695594549179077,0.04226997122168541
34170_0013_A_106	0.029418813064694405,0.015738148242235184,0.04076680541038513,0.0301504023373127,0.10743872076272964,0.06420736014842987
34170_0013_A_107	0.037782564759254456,0.05320359766483307,0.039556220173835754,0.02882484532892704,0.028204191476106644,0.06201992928981781
34170_0013_A_108	0.02976275607943535,0.040418870747089386,0.03980131819844246,0.03400803357362747,0.03080141171813011,0.04773106053471565
34170_0013_A_109	0.026946036145091057,0.018205516040325165,0.044112902134656906,0.047946617007255554,0.052685998380184174,0.13917160034179688
34170_0013_A_110	0.030511019751429558,0.023286007344722748,0.03202163055539131,0.03415994346141815,0.03944678604602814,0.04461508244276047
34170_0014_A_112	0.063776396214962,0.029860742390155792,0.06590060889720917,0.033409301191568375,0.47077491879463196,0.057883121073246
34170_0014_A_113	0.05214344710111618,0.04692060872912407,0.04562217742204666,0.041372135281562805,0.12076851725578308,0.030815448611974716
34170_0015_A_115	0.029336515814065933,0.02421395853161812,0.1952522099018097,0.043138861656188965,0.08538627624511719,0.05534150078892708
34170_0015_A_116	0.04663568362593651,0.0820365846157074,0.05811610817909241,0.0241200290620327,0.024043140932917595,0.12582944333553314
34170_0015_A_117	0.24935831129550934,1.1841434240341187,0.12512168288230896,0.06413397192955017,0.04070620983839035,0.1573670506477356
34170_0015_A_118	0.08282099664211273,0.06481309235095978,0.02118079550564289,0.036326050758361816,0.023429419845342636,0.09131848067045212
34170_0015_A_119	0.09872891008853912,0.45796844363212585,0.0770171508193016,0.04237060248851776,0.028794344514608383,0.23125949501991272
34170_0015_A_120	0.032332416623830795,0.021033070981502533,0.03173612803220749,0.026306040585041046,0.04020485281944275,0.05505157634615898
34170_0015_A_121	0.04956565424799919,0.058759137988090515,0.050226762890815735,0.03454386442899704,0.04715067893266678,0.18189691007137299
34170_0016_A_123	0.024651266634464264,0.01425417885184288,0.03710530698299408,0.04173994064331055,0.07113667577505112,0.08000893890857697
34170_0016_A_124	0.03791071102023125,0.05275626480579376,0.17618153989315033,0.03485406935214996,0.04569833725690842,0.15725833177566528
34170_0016_A_125	0.07391343265771866,0.2152930200099945,0.03892345353960991,0.04401424899697304,0.024551181122660637,0.04983127862215042
34170_0016_A_126	0.03506145253777504,0.02160133421421051,0.03128545358777046,0.019439853727817535,0.06846664845943451,0.0626920610666275
34170_0016_A_127	0.03323957696557045,0.01976538822054863,0.035805076360702515,0.02435898222029209,0.11765982210636139,0.05818529427051544
34170_0016_A_128	0.0666479617357254,0.04343986511230469,0.27884501218795776,0.04174135625362396,0.24943621456623077,0.05947083607316017
34170_0016_A_129	0.05968964099884033,0.06549902260303497,0.059169232845306396,0.02982385829091072,0.03414709120988846,0.3101399540901184
34170_0016_A_130	0.07961555570363998,0.07165193557739258,0.026299813762307167,0.023969586938619614,0.03572848439216614,0.04459157586097717
34170_0016_A_131	0.033327192068099976,0.06761827319860458,0.049406133592128754,0.09951477497816086,0.024207703769207,0.08655694127082825
34170_0016_A_132	0.11038728058338165,0.09315526485443115,0.023086801171302795,0.056617505848407745,0.028597302734851837,0.22247591614723206
34170_0016_A_133	0.034136295318603516,0.018660206347703934,0.03976959362626076,0.023500779643654823,0.08966860175132751,0.1661190241575241
34170_0016_A_134	0.032741885632276535,0.0193148422986269,0.04436260089278221,0.030548222362995148,0.09909462928771973,0.19826005399227142
34170_0016_A_135	0.051506973803043365,0.029260532930493355,0.023514870554208755,0.039473019540309906,0.0450158566236496,0.2437646985054016
34170_0016_A_136	0.2641463577747345,1.1367902755737305,0.10689553618431091,0.05527755618095398,0.0390763133764267,0.13195958733558655
34170_0017_A_139	0.04961709678173065,0.03672775253653526,0.02409571409225464,0.02826131321489811,0.02729669399559498,0.042500171810388565
34170_0017_A_140	0.04078998416662216,0.02225663885474205,0.03241005539894104,0.025004137307405472,0.0761910080909729,0.043429575860500336
34170_0017_A_141	0.05907052382826805,0.2044183909893036,0.1129608005285263,0.05240396410226822,0.036530546844005585,0.40598154067993164
34170_0017_A_142	0.040155500173568726,0.02736109122633934,0.02496144361793995,0.03230173513293266,0.030306505039334297,0.04609448090195656
34170_0017_A_143	0.043770309537649155,0.033291734755039215,0.036508556455373764,0.02032596990466118,0.09925223141908646,0.05014257878065109
34170_0017_A_144	0.060752563178539276,0.11078089475631714,0.0292811281979084,0.0289774090051651,0.03428621590137482,0.17259487509727478
34170_0017_A_145	0.13391153514385223,0.08415034413337708,0.032228343188762665,0.03543802723288536,0.0371064729988575,0.05447014793753624
34170_0017_A_146	0.06234295666217804,0.02118200808763504,0.02932678535580635,0.024591945111751556,0.06573313474655151,0.13112059235572815
34170_0017_A_147	0.035952575504779816,0.023914091289043427,0.06569023430347443,0.02862730249762535,0.045427531003952026,0.0866856575012207
34170_0017_A_148	0.029558219015598297,0.022257857024669647,0.027942895889282227,0.07993975281715393,0.04907778650522232,0.14096523821353912
34170_0017_A_149	0.11595596373081207,0.10609328001737595,0.03364620730280876,0.027413547039031982,0.025960780680179596,0.044669121503829956
34170_0017_A_150	0.10633255541324615,0.10507919639348984,0.03510032221674919,0.029943538829684258,0.026224512606859207,0.03950538486242294
34170_0017_A_151	0.05302891880273819,0.03580240160226822,0.055377405136823654,0.07190264761447906,0.04191753268241882,0.3410358428955078
34170_0017_A_152	0.11467510461807251,0.24545234441757202,0.04747626185417175,0.05809905752539635,0.02819143794476986,0.24079401791095734
34170_0017_A_153	0.05722504109144211,0.041232675313949585,0.025995951145887375,0.024352604523301125,0.02826864831149578,0.04258730635046959
34170_0017_A_154	0.05276960879564285,0.036645881831645966,0.025530990213155746,0.025506898760795593,0.03036428615450859,0.04237421229481697
34170_0017_A_155	0.026479437947273254,0.04844577610492706,0.28270262479782104,0.1368677020072937,0.04900882765650749,0.06205594539642334
34170_0017_A_156	0.17429974675178528,0.49538570642471313,0.04577985405921936,0.027750691398978233,0.025890398770570755,0.10972492396831512
34170_0017_A_157	0.04479821026325226,0.06298995018005371,0.027268007397651672,0.33491918444633484,0.024981282651424408,0.10734577476978302
34170_0017_A_158	0.031167462468147278,0.021874118596315384,0.03295934200286865,0.022560682147741318,0.0548042431473732,0.05738086998462677
34170_0017_A_159	0.0423998087644577,0.028149299323558807,0.04387013614177704,0.025529894977808,0.05940278619527817,0.03703141584992409
34170_0017_A_160	0.04079417511820793,0.02572062611579895,0.05237909406423569,0.026884958148002625,0.0824613869190216,0.04017743468284607
34170_0017_A_161	0.04132010415196419,0.02616315707564354,0.04875769466161728,0.02616295963525772,0.07294294238090515,0.03838815167546272
34170_0017_A_162	0.05513303354382515,0.05661414936184883,0.024572882801294327,0.023738335818052292,0.02944268472492695,0.05441230535507202
34170_0017_A_163	0.03171446546912193,0.03480922430753708,0.22657877206802368,0.31914058327674866,0.07381980121135712,0.18730059266090393
34170_0017_A_164	0.056875161826610565,0.06716412305831909,0.02663726732134819,0.029397938400506973,0.025303903967142105,0.045985594391822815
34170_0017_A_165	0.03255576267838478,0.03873266279697418,0.05126509070396423,0.4199792742729187,0.04010806977748871,0.28265005350112915
34170_0017_A_166	0.04392554610967636,0.06200018525123596,0.07658513635396957,0.04224122315645218,0.02928776666522026,0.07018640637397766
34170_0017_A_167	0.31424272060394287,0.8393058776855469,0.08176939189434052,0.03590599447488785,0.03195865452289581,0.1536569446325302
34170_0017_A_168	0.08866892009973526,0.023193353787064552,0.033582381904125214,0.02890283241868019,0.054372940212488174,0.22157174348831177
34170_0017_A_169	0.09816919267177582,0.0337783545255661,0.02813710831105709,0.03631623089313507,0.037188820540905,0.1400141417980194
34170_0017_A_173	0.10763640701770782,0.04861105605959892,0.030802089720964432,0.026187749579548836,0.036128148436546326,0.21120275557041168
34170_0017_A_170	0.03233105689287186,0.03935391828417778,0.04486681893467903,0.04734057933092117,0.03339032083749771,0.2873814105987549
34170_0017_A_172	0.12676914036273956,0.06225478649139404,0.027726490050554276,0.030894137918949127,0.0319758877158165,0.18398818373680115
34170_0017_A_175	0.043346766382455826,0.029100632295012474,0.03509080037474632,0.026440270245075226,0.04532625526189804,0.034919995814561844
34170_0017_A_176	0.04381867125630379,0.02854282781481743,0.03426947444677353,0.026643972843885422,0.04260075092315674,0.03524922952055931
34170_0017_A_178	0.08458475768566132,0.04252767562866211,0.0366046205163002,0.027488872408866882,0.0842178463935852,0.08863219618797302
34170_0017_A_179	0.05154632404446602,0.17086805403232574,0.13188226521015167,0.063656285405159,0.036077097058296204,0.08412045240402222
34170_0017_A_181	0.03381916135549545,0.030549077317118645,0.11122295260429382,0.02545832470059395,0.056231848895549774,0.05446817725896835
34170_0017_A_182	0.18049010634422302,0.08106987178325653,0.041489362716674805,0.1485159695148468,0.1001444011926651,0.36870092153549194
34170_0017_A_184	0.049159079790115356,0.028066590428352356,0.02731749229133129,0.028476770967245102,0.03773641586303711,0.0648295134305954
34170_0017_A_185	0.03698065131902695,0.018086735159158707,0.04594690352678299,0.0680745393037796,0.18590408563613892,0.0740189403295517
34170_0017_A_187	0.0448303297162056,0.021475013345479965,0.08039860427379608,0.1637449860572815,0.3077414631843567,0.10727928578853607
34170_0017_A_188	0.042473625391721725,0.02437288872897625,0.10856829583644867,0.23706266283988953,0.12666134536266327,0.30720582604408264
34170_0017_A_189	0.050909508019685745,0.053358279168605804,0.08372099697589874,0.16609732806682587,0.12941715121269226,0.07355979084968567
34170_0017_A_191	0.3606013059616089,0.08585567772388458,0.03905921429395676,0.03735421225428581,0.057270728051662445,0.1546420156955719
34170_0017_A_192	0.1586984544992447,0.04122345894575119,0.029796326532959938,0.02324909344315529,0.051633868366479874,0.11896629631519318
34170_0017_A_193	0.04417286440730095,0.04813963174819946,0.11319314688444138,0.09890839457511902,0.08453263342380524,0.1501615345478058
34170_0017_A_194	0.029310785233974457,0.04420366883277893,0.06541725993156433,0.5762810707092285,0.042646702378988266,0.10552811622619629
34170_0017_A_195	0.9818581342697144,0.3763953149318695,0.08617641031742096,0.0685388594865799,0.0939883217215538,0.23900169134140015
34170_0017_A_196	0.4539641737937927,0.10996410250663757,0.05120338127017021,0.032533224672079086,0.07986681163311005,0.2279050350189209
34170_0017_A_198	0.0529494509100914,0.06353460252285004,0.020678970962762833,0.06648793816566467,0.02223034016788006,0.06778848171234131
34170_0017_A_199	0.04668444022536278,0.04432549327611923,0.020404696464538574,0.0450800359249115,0.025330539792776108,0.06051866337656975
34170_0017_A_200	0.046109408140182495,0.03242465853691101,0.03064822033047676,0.016974246129393578,0.03983867168426514,0.11576724797487259
34170_0019_A_207	0.04440124332904816,0.027712177485227585,0.06727226078510284,0.03288702666759491,0.3224288523197174,0.05586271733045578
34170_0019_A_208	0.03819068893790245,0.023755934089422226,0.0457330048084259,0.030529402196407318,0.1170298308134079,0.03745746612548828
34170_0019_A_209	0.04337427020072937,0.06949201226234436,0.02557985857129097,0.027803251519799232,0.03124413639307022,0.06087754666805267
34170_0019_A_210	0.0367305688560009,0.021268505603075027,0.027950037270784378,0.025353413075208664,0.042628560215234756,0.05443020537495613
34170_0019_A_217	0.04835216701030731,0.038348522037267685,0.03686486929655075,0.021514814347028732,0.03207984194159508,0.04321939870715141
34170_0019_A_219	0.1423608660697937,0.17087356746196747,0.030472610145807266,0.020327990874648094,0.027668317779898643,0.07138815522193909
34170_0019_A_225	0.03632555156946182,0.035125259310007095,0.035915639251470566,0.03671131283044815,0.037609562277793884,0.031516242772340775
34170_0019_A_226	0.1476462185382843,0.07833531498908997,0.02960054948925972,0.017866380512714386,0.03782353922724724,0.13245832920074463
34170_0019_A_231	0.04020697623491287,0.031780339777469635,0.025732552632689476,0.030648421496152878,0.03398328647017479,0.04720693826675415
34170_0020_A_238	0.18178698420524597,0.7379741668701172,0.0715431198477745,0.04188520833849907,0.037909068167209625,0.0665227621793747
34170_0020_A_239	0.16330139338970184,0.6569923162460327,0.06460310518741608,0.039918042719364166,0.037953153252601624,0.06055218726396561
34170_0020_A_240	0.036525700241327286,0.05923869460821152,0.05796166509389877,0.046506740152835846,0.02730003371834755,0.044776469469070435
34170_0020_A_241	0.0242140032351017,0.028484707698225975,0.05292397737503052,0.05473368987441063,0.04041016101837158,0.044915571808815
34170_0020_A_242	0.0262386966496706,0.015774931758642197,0.03779149055480957,0.07155080139636993,0.07450492680072784,0.08756643533706665
34170_0020_A_243	0.03728765994310379,0.036573126912117004,0.05782357230782509,1.1281847953796387,0.09968628734350204,0.10452350974082947
34170_0020_A_246	0.049873873591423035,0.03253266215324402,0.02730020135641098,0.02232849970459938,0.034505270421504974,0.04358380287885666
34170_0020_A_247	0.06287272274494171,0.04598218947649002,0.025643523782491684,0.023053696379065514,0.05087476223707199,0.049594681710004807
34170_0020_A_251	0.04017862677574158,0.024088475853204727,0.033678505569696426,0.0232108011841774,0.05229887366294861,0.04006698727607727
34170_0020_A_252	0.04221758991479874,0.023722993209958076,0.033081695437431335,0.02212083339691162,0.057531312108039856,0.04264573007822037
34170_0021_A_255	0.03332393616437912,0.01802501082420349,0.03399358689785004,0.02136898785829544,0.05220004543662071,0.07104181498289108
34170_0021_A_257	0.042513955384492874,0.025218196213245392,0.030420608818531036,0.027303988113999367,0.05119122564792633,0.03509580343961716
34170_0021_A_259	0.03250942751765251,0.01984964683651924,0.04793916270136833,0.024691320955753326,0.07669344544410706,0.04444064199924469
34170_0021_A_261	0.14223487675189972,0.44162899255752563,0.03866361826658249,0.02833145670592785,0.041237153112888336,0.05386436730623245
34170_0021_A_262	0.02695678547024727,0.013579316437244415,0.042645134031772614,0.0354844368994236,0.11860177665948868,0.07325845211744308
34170_0022_A_265	0.045870378613471985,0.04657299816608429,0.036595627665519714,0.022777333855628967,0.028801877051591873,0.04762673377990723
34170_0022_A_266	0.03743349388241768,0.018700916320085526,0.05178952217102051,0.022351756691932678,0.09044328331947327,0.049263760447502136
34170_0022_A_267	0.039707303047180176,0.019055142998695374,0.0586395263671875,0.02462853491306305,0.1298084855079651,0.04940785467624664
34170_0022_A_268	0.03802325204014778,0.02563904970884323,0.0294700525701046,0.02633019909262657,0.03645426034927368,0.04212569445371628
34170_0022_A_269	0.035705287009477615,0.015598688274621964,0.03208160400390625,0.022451961413025856,0.06877405941486359,0.1031605452299118
34170_0022_A_270	0.03136701136827469,0.017918791621923447,0.029578886926174164,0.03353230655193329,0.05385414510965347,0.10315702110528946
34170_0022_A_271	0.039734840393066406,0.029775749891996384,0.026197772473096848,0.03779612481594086,0.058351680636405945,0.06734806299209595
34170_0022_A_272	0.254058301448822,1.1521719694137573,0.1179257482290268,0.06734886020421982,0.04586208611726761,0.11637604236602783
34170_0022_A_273	0.033796656876802444,0.01844990998506546,0.03347837179899216,0.030328111723065376,0.05680923908948898,0.04403159022331238
34170_0022_A_276	0.033796656876802444,0.01844990998506546,0.03347837179899216,0.030328111723065376,0.05680923908948898,0.04403159022331238
34170_0022_A_279	0.051219165325164795,0.024427320808172226,0.05899040400981903,0.039368271827697754,0.3222506642341614,0.050109755247831345
34170_0022_A_280	0.04490875452756882,0.026025235652923584,0.026422856375575066,0.02117740362882614,0.0421341136097908,0.04688849672675133
34170_0022_A_281	0.033666107803583145,0.023043811321258545,0.029423410072922707,0.028728771954774857,0.04642802104353905,0.04347249120473862
34170_0022_A_282	0.043232567608356476,0.022719424217939377,0.04200150817632675,0.024308785796165466,0.11792503297328949,0.041542865335941315
34170_0022_A_283	0.041774459183216095,0.021687515079975128,0.03693234920501709,0.024866539984941483,0.09762710332870483,0.041083745658397675
34170_0022_A_284	0.07920031249523163,0.10592657327651978,0.03351273015141487,0.025229562073946,0.025716666132211685,0.1366177648305893
34170_0022_A_285	0.047508757561445236,0.024690236896276474,0.0426056869328022,0.024868890643119812,0.1453431248664856,0.039966799318790436
34170_0022_A_286	0.07920031249523163,0.10592657327651978,0.03351273015141487,0.025229562073946,0.025716666132211685,0.1366177648305893
34170_0022_A_287	0.04296877980232239,0.02110220119357109,0.03572683036327362,0.026925064623355865,0.08809113502502441,0.038291849195957184
34170_0022_A_288	0.1180134117603302,0.16901516914367676,0.03260872885584831,0.021076776087284088,0.04393190145492554,0.048276349902153015
34170_0022_A_291	0.041731491684913635,0.022985585033893585,0.03577480837702751,0.0251759123057127,0.07257995754480362,0.0428810715675354
34170_0022_A_292	0.040118779987096786,0.02046135626733303,0.0365438275039196,0.025946076959371567,0.08674760907888412,0.046689048409461975
34170_0022_A_293	0.04061867669224739,0.02131977677345276,0.03966537490487099,0.026736721396446228,0.10217926651239395,0.044635698199272156
34170_0022_A_302	0.04625567048788071,0.02435094304382801,0.044571101665496826,0.02482197992503643,0.14593470096588135,0.04027780890464783
34170_0022_A_295	0.04284230247139931,0.027289176359772682,0.026836838573217392,0.02883198671042919,0.03594541922211647,0.04799234867095947
34170_0022_A_298	0.0470675453543663,0.023370452225208282,0.04880708456039429,0.027864918112754822,0.16826795041561127,0.04188745096325874
34170_0022_A_299	0.03823591768741608,0.02263426035642624,0.03417755663394928,0.018444295972585678,0.05034329742193222,0.05729350447654724
34170_0022_A_300	0.05053884536027908,0.0245986208319664,0.04358501359820366,0.0249605905264616,0.15077506005764008,0.04146243631839752
34170_0022_A_301	0.11005411297082901,0.40318045020103455,0.037230465561151505,0.03549836948513985,0.024366751313209534,0.10345801711082458
34170_0022_A_303	0.1392129361629486,0.23606368899345398,0.0353066623210907,0.021590573713183403,0.04015769064426422,0.05391477793455124
34170_0022_A_304	0.03236871212720871,0.01953769102692604,0.03481874614953995,0.0317259207367897,0.05606900900602341,0.04646154120564461
34170_0022_A_305	0.031093686819076538,0.017624281346797943,0.029017481952905655,0.04172515124082565,0.06377027183771133,0.07099154591560364
34170_0022_A_308	0.039577193558216095,0.022353563457727432,0.03386162221431732,0.023485470563173294,0.04931262880563736,0.04434637725353241
34170_0022_A_309	0.022533711045980453,0.01420602947473526,0.07967714965343475,0.10069102048873901,0.12746620178222656,0.158274307847023
34170_0022_A_310	0.037856750190258026,0.0355856716632843,0.023601215332746506,0.03248614817857742,0.030114829540252686,0.05170366168022156
34170_0022_A_311	0.048043545335531235,0.11214214563369751,0.04849446192383766,0.03732244670391083,0.028216175734996796,0.15115103125572205
34170_0022_A_312	0.12328656017780304,0.3354179263114929,0.03619924187660217,0.026897093281149864,0.027549918740987778,0.06437399983406067
34170_0022_A_315	0.03608778491616249,0.020837076008319855,0.03463718667626381,0.027688389644026756,0.03633471578359604,0.12044207751750946
34170_0022_A_316	0.035596080124378204,0.022354796528816223,0.02833123877644539,0.02383318915963173,0.045198094099760056,0.049692168831825256
34170_0022_A_319	0.1180134117603302,0.16901516914367676,0.03260872885584831,0.021076776087284088,0.04393190145492554,0.048276349902153015
34170_0022_A_322	0.05136951431632042,0.0326261892914772,0.027260642498731613,0.022256173193454742,0.031030453741550446,0.04506997391581535
34170_0022_A_323	0.1968298852443695,0.4646219313144684,0.03726436197757721,0.027357682585716248,0.02614099159836769,0.11810515820980072
34170_0022_A_324	0.1872984617948532,0.5771701335906982,0.05175222456455231,0.027668284252285957,0.03070032224059105,0.07558746635913849
34170_0022_A_327	0.027310878038406372,0.016734058037400246,0.045152533799409866,0.03279600292444229,0.061811115592718124,0.10189186036586761
34170_0022_A_328	0.08007389307022095,0.3763749301433563,0.059629783034324646,0.052644066512584686,0.023158974945545197,0.1766800731420517
34170_0022_A_329	0.022533711045980453,0.01420602947473526,0.07967714965343475,0.10069102048873901,0.12746620178222656,0.158274307847023
34170_0022_A_330	0.04000595957040787,0.028017068281769753,0.023669540882110596,0.028720999136567116,0.03386244922876358,0.07026161253452301
34170_0022_A_331	0.12686964869499207,0.39957553148269653,0.04178965091705322,0.02639932930469513,0.027670444920659065,0.08736935257911682
34170_0022_A_334	0.04281577840447426,0.024884037673473358,0.029700208455324173,0.022312788292765617,0.04570011794567108,0.03971604257822037
