id	emotion
34170_0012_A_86	-0.03133696690201759,0.0524463951587677,-0.03709232062101364,-0.03552169352769852,0.10263253003358841,0.05788484215736389
34170_0012_A_87	-0.029933203011751175,0.057654768228530884,-0.04592743143439293,-0.03281668573617935,0.10014893859624863,0.05699040740728378
34170_0012_A_88	-0.027171317487955093,0.06078862398862839,-0.04205065220594406,-0.027813784778118134,0.10194457322359085,0.060569845139980316
34170_0012_A_89	-0.028009045869112015,0.06137847900390625,-0.04263336583971977,-0.03221599757671356,0.100212961435318,0.06029055267572403
34170_0012_A_90	-0.04792313650250435,0.04969073832035065,-0.02615514025092125,0.06694698333740234,0.048545628786087036,0.048868678510189056
34170_0012_A_92	-0.006662536412477493,-0.00992981344461441,-0.01179334707558155,0.027660422027111053,0.08525403589010239,0.13187789916992188
34170_0012_A_94	-0.03018290176987648,0.012985210865736008,0.022612566128373146,0.04263739287853241,0.09114183485507965,0.2038758546113968
34170_0012_A_96	0.0056562237441539764,0.15542426705360413,0.02395007014274597,0.04643513262271881,0.07635564357042313,0.14958517253398895
34170_0012_A_98	-0.017541859298944473,0.07564268261194229,0.004676006734371185,-0.005910760723054409,0.0769859030842781,0.06299660354852676
34170_0012_A_99	-0.05085368826985359,0.0874868854880333,-0.06878384947776794,-6.624986417591572e-05,0.0787750706076622,0.08626630902290344
34170_0012_A_100	-0.037329498678445816,0.03907877951860428,0.09084244072437286,0.06742758303880692,0.19647474586963654,0.11017709970474243
34170_0012_A_101	0.07348500192165375,0.06133429706096649,-0.06997204571962357,0.024967119097709656,0.14848963916301727,0.4799042344093323
34170_0013_A_103	-0.06518100202083588,0.01718197762966156,-0.06703009456396103,-0.030684150755405426,0.13295497000217438,0.0688803568482399
34170_0013_A_104	-0.05898166075348854,0.016067981719970703,-0.06557002663612366,-0.03162626177072525,0.13903214037418365,0.07736645638942719
34170_0013_A_105	-0.05083741620182991,0.011745840311050415,-0.06771890819072723,-0.038847729563713074,0.14290182292461395,0.09311293065547943
34170_0013_A_106	-0.01182057335972786,0.016561388969421387,0.006975498050451279,0.0014235756825655699,0.11043978482484818,0.12910018861293793
34170_0013_A_107	-0.045650336891412735,0.012723386287689209,0.02097586914896965,0.041424453258514404,0.08892088383436203,0.17238403856754303
34170_0013_A_108	-0.03025462105870247,0.06387719511985779,0.05672472342848778,0.018597297370433807,0.10513641685247421,0.10688065737485886
34170_0013_A_109	-0.06379365921020508,0.058165691792964935,0.039393458515405655,0.06792701035737991,0.141401007771492,0.15151897072792053
34170_0013_A_110	-0.03812657669186592,0.003060966730117798,-0.01557624340057373,0.047096073627471924,0.12591589987277985,0.11016321182250977
34170_0014_A_112	0.07694151997566223,0.10164020955562592,-0.045286376029253006,-0.05728845298290253,0.3575765788555145,0.16229674220085144
34170_0014_A_113	0.0753641128540039,0.13379999995231628,-0.02520008385181427,0.017249859869480133,0.16137002408504486,0.1313408613204956
34170_0015_A_115	-0.009049031883478165,0.1139996200799942,0.12287651002407074,0.036916330456733704,0.15155775845050812,0.17753881216049194
34170_0015_A_116	-0.01927000656723976,0.03737688064575195,0.04921649023890495,0.044964030385017395,0.09505147486925125,0.18610236048698425
34170_0015_A_117	0.08372902870178223,1.1831494569778442,0.00033709616400301456,-0.0019965164829045534,0.06946548074483871,0.28702735900878906
34170_0015_A_118	0.01386527344584465,0.07879167050123215,-0.021286310628056526,0.050311341881752014,0.09228469431400299,0.23939114809036255
34170_0015_A_119	0.0005908720195293427,0.19825731217861176,0.11315087229013443,0.09489572048187256,0.10096564143896103,0.23491421341896057
34170_0015_A_120	-0.004776466637849808,0.03642595186829567,0.01763741485774517,0.06491052359342575,0.0915733128786087,0.1491805762052536
34170_0015_A_121	0.026377122849225998,0.1732904016971588,0.03528040274977684,-0.0001881860662251711,0.20424172282218933,0.2862434685230255
34170_0016_A_123	-0.07190920412540436,0.041731782257556915,-0.04275333881378174,0.02172710746526718,0.13426274061203003,0.18628112971782684
34170_0016_A_124	0.044761430472135544,0.17409688234329224,0.1657019406557083,0.07185784727334976,0.1229371652007103,0.20386144518852234
34170_0016_A_125	-0.030952397733926773,0.06767915189266205,-0.02437053993344307,0.04518513381481171,0.11466086655855179,0.08414304256439209
34170_0016_A_126	-0.021352875977754593,0.011532485485076904,-0.00013301684521138668,0.050605230033397675,0.12915967404842377,0.15528161823749542
34170_0016_A_127	-0.026376131922006607,0.019303850829601288,0.0014848357532173395,0.035066865384578705,0.13813363015651703,0.1671469658613205
34170_0016_A_128	0.02356661483645439,0.19495314359664917,0.15298165380954742,-0.013706824742257595,0.13704054057598114,0.09217455983161926
34170_0016_A_129	0.03209004923701286,0.06681080907583237,0.011182878166437149,0.024370312690734863,0.07689827680587769,0.35648778080940247
34170_0016_A_130	0.05597395822405815,0.1409928798675537,-0.014147249981760979,0.010212504304945469,0.09871315956115723,0.11120779812335968
34170_0016_A_131	-0.02691182866692543,0.07607431709766388,0.19618730247020721,0.1134193018078804,0.07639876753091812,0.23364664614200592
34170_0016_A_132	0.3526320159435272,0.0865916907787323,0.02448289655148983,0.07829807698726654,0.12978976964950562,0.3028112053871155
34170_0016_A_133	0.2552192807197571,0.15671217441558838,0.014746671542525291,-0.051453784108161926,0.12980924546718597,0.34659212827682495
34170_0016_A_134	0.18948593735694885,0.14202064275741577,-0.027622127905488014,0.02169167995452881,0.10587769001722336,0.24657461047172546
34170_0016_A_135	0.041449371725320816,0.07293646782636642,-0.00931026041507721,0.01468112412840128,0.16526515781879425,0.2750418186187744
34170_0016_A_136	0.15054257214069366,0.9741864204406738,-0.05216844007372856,-0.00703298207372427,0.09523528069257736,0.27800261974334717
34170_0017_A_139	-0.06807950139045715,0.04104449972510338,-0.03551873937249184,0.07931064814329147,0.06468866020441055,0.07128799706697464
34170_0017_A_140	-0.03858913853764534,0.04496098309755325,-0.049320753663778305,0.013434880413115025,0.11701341718435287,0.09957975149154663
34170_0017_A_141	0.022552061825990677,0.08590090274810791,0.07996976375579834,0.061973489820957184,0.08810294419527054,0.4004940390586853
34170_0017_A_142	-0.04488525167107582,0.031633488833904266,-0.030276939272880554,0.08889301121234894,0.06507337838411331,0.10543834418058395
34170_0017_A_143	-0.025510210543870926,0.06210915744304657,0.0015868919435888529,-0.009629382751882076,0.15966038405895233,0.139761283993721
34170_0017_A_144	-0.022994015365839005,0.01737845689058304,0.047940444201231,0.05895308405160904,0.11493469029664993,0.17755521833896637
34170_0017_A_145	-0.01884898915886879,0.057773128151893616,-0.03245197609066963,0.07271262258291245,0.11610500514507294,0.07284342497587204
34170_0017_A_146	-0.03457269445061684,0.04542573168873787,-0.012010714039206505,0.04122638702392578,0.11232262849807739,0.20191018283367157
34170_0017_A_147	0.02683444693684578,0.04589875042438507,0.14669202268123627,0.04464848339557648,0.14513179659843445,0.18278078734874725
34170_0017_A_148	-0.0031220056116580963,0.054159775376319885,0.01752074435353279,0.10678648948669434,0.08145488053560257,0.31302621960639954
34170_0017_A_149	0.051557209342718124,0.050487034022808075,-0.008329056203365326,0.05410976707935333,0.07963664084672928,0.08298955857753754
34170_0017_A_150	0.05433542653918266,0.062300048768520355,0.001722738379612565,0.027340762317180634,0.09447629004716873,0.16773806512355804
34170_0017_A_151	0.29121002554893494,0.06281256675720215,0.08528272807598114,-0.028525035828351974,0.11236582696437836,1.7770618200302124
34170_0017_A_152	0.14448966085910797,0.2607126533985138,0.14812761545181274,0.12107929587364197,0.18643635511398315,0.4485205411911011
34170_0017_A_153	0.018399547785520554,0.06415966898202896,-0.027649005874991417,0.03357073664665222,0.09775594621896744,0.12890587747097015
34170_0017_A_154	-0.009050313383340836,0.04850699007511139,-0.015072789043188095,0.046283915638923645,0.10291656106710434,0.1934441179037094
34170_0017_A_155	-0.03134145215153694,0.048744820058345795,0.32276493310928345,0.06660036742687225,0.055668435990810394,0.0925915390253067
34170_0017_A_156	0.08679574728012085,0.28986042737960815,0.02004421502351761,0.0030435107182711363,0.10635428875684738,0.23221541941165924
34170_0017_A_157	0.02305818721652031,0.10382459312677383,-0.03291014954447746,0.11299389600753784,0.027058154344558716,0.15545345842838287
34170_0017_A_158	-0.005863893777132034,0.04644469916820526,-0.02004150114953518,0.030868180096149445,0.10449907928705215,0.13391347229480743
34170_0017_A_159	-0.04380420222878456,0.007283315062522888,-0.0030979940202087164,0.016648314893245697,0.1101314127445221,0.1036706417798996
34170_0017_A_160	-0.04582099989056587,-0.0005897209048271179,-0.0009157394524663687,0.010132388211786747,0.12428898364305496,0.1320199817419052
34170_0017_A_161	-0.039611686021089554,-0.005455538630485535,-0.004560336470603943,0.003999629057943821,0.12972353398799896,0.13713033497333527
34170_0017_A_162	0.047219183295965195,0.03042815625667572,-0.05723506584763527,0.04902125895023346,0.08242709934711456,0.24455080926418304
34170_0017_A_163	-0.009330246597528458,0.11211055517196655,0.12710623443126678,0.0961720421910286,0.12513312697410583,0.1461179405450821
34170_0017_A_164	-0.02707076445221901,0.06601867079734802,-0.021159768104553223,0.03677301108837128,0.07411576062440872,0.10151566565036774
34170_0017_A_165	-0.03166388347744942,0.08805413544178009,0.07015945017337799,0.13555538654327393,0.1342548280954361,0.25515589118003845
34170_0017_A_166	0.3632236123085022,0.2104991376399994,0.23307307064533234,0.09414473176002502,0.10340401530265808,0.18216629326343536
34170_0017_A_167	0.8217902183532715,1.0209100246429443,0.01163509301841259,-0.04879196733236313,0.10658404231071472,0.3327001631259918
34170_0017_A_168	0.05792595073580742,0.0430736169219017,0.02632354199886322,0.06727651506662369,0.1579229086637497,0.4036950469017029
34170_0017_A_169	0.015308205038309097,0.017779462039470673,0.04775046929717064,0.13951238989830017,0.14806286990642548,0.2191305011510849
34170_0017_A_173	0.05244990810751915,0.05172933638095856,0.01585410162806511,-0.0033396848011761904,0.173998162150383,0.34035524725914
34170_0017_A_170	0.15212342143058777,0.033876582980155945,0.07328031212091446,0.01979270577430725,0.19082114100456238,1.4354133605957031
34170_0017_A_172	0.08333994448184967,0.06879355758428574,0.014844454824924469,0.029498755931854248,0.15066279470920563,0.3149372935295105
34170_0017_A_175	-0.05482790246605873,0.013410285115242004,-0.043356072157621384,0.0031269423197954893,0.13929273188114166,0.10331472754478455
34170_0017_A_176	-0.04444648697972298,0.016439661383628845,-0.05340991169214249,0.00746490154415369,0.13512466847896576,0.0929374024271965
34170_0017_A_178	0.03777952864766121,0.06947153806686401,0.02811598964035511,0.003014490706846118,0.12845225632190704,0.18801063299179077
34170_0017_A_179	-0.010946948081254959,0.08947759866714478,0.21687912940979004,0.036966994404792786,0.08807509392499924,0.11946401000022888
34170_0017_A_181	0.03182680532336235,0.06324488669633865,0.02765594981610775,0.014332898892462254,0.13016295433044434,0.21537703275680542
34170_0017_A_182	0.05263308808207512,0.1773422658443451,0.11148190498352051,0.13658824563026428,0.18001417815685272,0.350449800491333
34170_0017_A_184	0.08699499070644379,0.09281720221042633,-0.00304198800586164,0.008237035013735294,0.10819061845541,0.23425135016441345
34170_0017_A_185	0.013979088515043259,0.05994574725627899,0.0034796951804310083,0.018739379942417145,0.1487974226474762,0.2114415019750595
34170_0017_A_187	0.010511618107557297,0.05153623968362808,0.011459002271294594,0.03223381191492081,0.1523614227771759,0.2218373864889145
34170_0017_A_188	0.08716936409473419,0.08456742018461227,0.23433241248130798,0.25589340925216675,0.19972077012062073,0.44586774706840515
34170_0017_A_189	0.08400429785251617,0.2997182607650757,0.0023497457150369883,0.01624196767807007,0.1690901815891266,0.14095538854599
34170_0017_A_191	0.09972542524337769,0.07937038689851761,0.0020887500140815973,0.07065487653017044,0.15316364169120789,0.2597620487213135
34170_0017_A_192	0.08420351147651672,0.051813095808029175,0.03587203845381737,0.019760124385356903,0.17832551896572113,0.5531811714172363
34170_0017_A_193	0.031338613480329514,0.1868310272693634,0.2502610385417938,-0.01860804855823517,0.1927574723958969,0.41415587067604065
34170_0017_A_194	-0.030159521847963333,0.07161401212215424,0.042356859892606735,0.38373956084251404,0.0906166136264801,0.25607383251190186
34170_0017_A_195	1.2726469039916992,0.5323474407196045,0.13076139986515045,-0.03642847388982773,0.1387457549571991,0.08424749970436096
34170_0017_A_196	0.3124394118785858,0.2828253209590912,0.028637966141104698,-0.01942228525876999,0.1629372090101242,0.4129182696342468
34170_0017_A_198	-0.009608972817659378,0.1332521140575409,-0.017573004588484764,0.04033547639846802,0.049456365406513214,0.0536617748439312
34170_0017_A_199	-0.009497497230768204,0.11244292557239532,-0.010014897212386131,0.030099257826805115,0.08003488928079605,0.13602958619594574
34170_0017_A_200	-0.021456081420183182,0.10099586099386215,0.031131146475672722,0.013728932477533817,0.13476057350635529,0.22113953530788422
34170_0019_A_207	-0.03913054242730141,0.040953006595373154,-0.040617894381284714,0.0009457699488848448,0.37874317169189453,0.12904897332191467
34170_0019_A_208	-0.013443071395158768,0.050299666821956635,-0.054993581026792526,0.0034503049682825804,0.17190714180469513,0.06808321923017502
34170_0019_A_209	0.03634024038910866,0.1802491545677185,-0.00707513652741909,0.046016305685043335,0.10571550577878952,0.18233974277973175
34170_0019_A_210	-0.015313375741243362,0.014465771615505219,0.002912849420681596,0.046311065554618835,0.1099560409784317,0.0648438036441803
34170_0019_A_217	-0.029798302799463272,0.05159524828195572,-0.036215465515851974,-0.020305782556533813,0.08292479068040848,0.1161821261048317
34170_0019_A_219	0.20713301002979279,0.45322296023368835,-0.048378098756074905,-0.04734309762716293,0.10977528989315033,0.05289570614695549
34170_0019_A_225	-0.06445114314556122,0.056054480373859406,-0.031236877664923668,0.0499177947640419,0.09451890736818314,0.12079232931137085
34170_0019_A_226	0.37425968050956726,0.26638928055763245,-0.05934903770685196,-0.08833858370780945,0.11677826195955276,0.13574273884296417
34170_0019_A_231	0.0008567087352275848,0.05799344927072525,-0.02702576108276844,0.06613610684871674,0.10094331949949265,0.11476810276508331
34170_0020_A_238	-0.023503530770540237,0.30587562918663025,-0.06061252951622009,0.041773632168769836,0.09983544051647186,0.18024562299251556
34170_0020_A_239	-0.006308484822511673,0.2668105661869049,-0.057512275874614716,0.03541085124015808,0.1159927174448967,0.2279430329799652
34170_0020_A_240	-0.020645711570978165,0.06467217206954956,0.11716093122959137,0.10011245310306549,0.1098862886428833,0.10284817218780518
34170_0020_A_241	-0.025354523211717606,0.017676562070846558,-0.0018403546418994665,0.04018263518810272,0.15372325479984283,0.11237078905105591
34170_0020_A_242	-0.05609448626637459,0.0142921581864357,0.008484216406941414,0.11422804743051529,0.2201017588376999,0.33504635095596313
34170_0020_A_243	-0.09383155405521393,0.02116779237985611,-0.005854789167642593,0.7298547029495239,0.0991150438785553,0.13415710628032684
34170_0020_A_246	0.035286109894514084,0.14110761880874634,-0.06245924159884453,0.010077313520014286,0.13589052855968475,0.09432739019393921
34170_0020_A_247	0.13097189366817474,0.23493224382400513,-0.013017171993851662,-0.016638077795505524,0.1361819952726364,0.1123238205909729
34170_0020_A_251	-0.02362852171063423,0.015684112906455994,0.011866331100463867,0.0002676926087588072,0.1805161088705063,0.25019940733909607
34170_0020_A_252	-0.028234664350748062,0.013529382646083832,0.036259714514017105,-0.0026601844001561403,0.18290136754512787,0.24654333293437958
34170_0021_A_255	-0.06781776249408722,0.0563904345035553,0.022152865305542946,0.025078125298023224,0.26944637298583984,0.17006617784500122
34170_0021_A_257	-0.0588253028690815,-0.004928134381771088,-0.06993561238050461,0.0003033808898180723,0.11952418833971024,0.05901680886745453
34170_0021_A_259	-0.042339686304330826,0.05718311667442322,0.006868170574307442,-0.002736619906499982,0.2097329944372177,0.09154872596263885
34170_0021_A_261	0.11332099139690399,0.34651675820350647,-0.052106793969869614,0.0684996023774147,0.1388135552406311,0.14599047601222992
34170_0021_A_262	-0.058894503861665726,-0.027483485639095306,0.006059516221284866,0.05009476840496063,0.14745807647705078,0.12481428682804108
34170_0022_A_265	-0.020786169916391373,0.03775171935558319,-0.014292960986495018,0.014516563154757023,0.09590619802474976,0.08907370269298553
34170_0022_A_266	-0.01386447623372078,-0.004941530525684357,-0.0011174639221280813,0.005162053741514683,0.14182355999946594,0.08921653032302856
34170_0022_A_267	-0.04039463773369789,-0.005674190819263458,-0.015292197465896606,-0.015793204307556152,0.14363475143909454,0.09728951752185822
34170_0022_A_268	-0.0662236213684082,0.02094639092683792,-0.018221603706479073,0.029150620102882385,0.10281597077846527,0.10487745702266693
34170_0022_A_269	0.040422018617391586,0.022450357675552368,0.023143811151385307,0.027744896709918976,0.18414054811000824,0.4676531255245209
34170_0022_A_270	0.015235308557748795,0.028036437928676605,0.002530768746510148,0.10227230191230774,0.15874136984348297,0.2263539880514145
34170_0022_A_271	0.08604700863361359,0.15387266874313354,0.020298967137932777,0.0045137787237763405,0.10058102756738663,0.1523762047290802
34170_0022_A_272	0.047199051827192307,1.2075941562652588,-0.017647964879870415,0.021109692752361298,0.08384274691343307,0.22907380759716034
34170_0022_A_273	-0.00814979150891304,0.009267553687095642,-0.04911612719297409,0.004026205278933048,0.15669620037078857,0.046646848320961
34170_0022_A_276	-0.00814979150891304,0.009267553687095642,-0.04911612719297409,0.004026205278933048,0.15669620037078857,0.046646848320961
34170_0022_A_279	-0.050676051527261734,0.017003417015075684,-0.05441531911492348,0.025624044239521027,0.2826322019100189,0.049923937767744064
34170_0022_A_280	-0.01709330454468727,0.05205341428518295,-0.0016991065349429846,0.02984911948442459,0.1509680449962616,0.2540826201438904
34170_0022_A_281	-0.034784991294145584,0.04143185913562775,-0.018162282183766365,0.046860434114933014,0.1234850361943245,0.1348283737897873
34170_0022_A_282	-0.00292055681347847,0.033480092883110046,-0.0033041404094547033,-0.038451917469501495,0.23035365343093872,0.20228219032287598
34170_0022_A_283	-0.021400216966867447,0.01698087528347969,-0.015297193080186844,-0.0032326572109013796,0.21606962382793427,0.11416643857955933
34170_0022_A_284	0.04434647783637047,0.10107728093862534,-0.02801569551229477,0.0429113432765007,0.0889585092663765,0.2933749854564667
34170_0022_A_285	-0.023085925728082657,0.046910360455513,-0.036595433950424194,-0.023050516843795776,0.16978628933429718,0.07758111506700516
34170_0022_A_286	0.04434647783637047,0.10107728093862534,-0.02801569551229477,0.0429113432765007,0.0889585092663765,0.2933749854564667
34170_0022_A_287	-0.044654179364442825,0.02347022294998169,-0.07370944321155548,0.0162181556224823,0.1812436282634735,0.05637963116168976
34170_0022_A_288	-0.02350730076432228,0.07598772644996643,-0.0022665204014629126,0.06140942871570587,0.15556766092777252,0.117874376475811
34170_0022_A_291	-0.022692803293466568,-0.00017687678337097168,-0.0363774336874485,-0.016815677285194397,0.16127584874629974,0.09569692611694336
34170_0022_A_292	-0.009436983615159988,-0.0030960291624069214,-0.024582790210843086,-0.01652323454618454,0.1669282764196396,0.16230909526348114
34170_0022_A_293	-0.00535452738404274,0.005475915968418121,-0.022852441295981407,-0.028984956443309784,0.16294002532958984,0.23070299625396729
34170_0022_A_302	-0.02135344222187996,0.059211552143096924,-0.029981661587953568,-0.01370482798665762,0.1494070291519165,0.09278012812137604
34170_0022_A_295	-0.03948593512177467,-0.027465879917144775,-0.06234614923596382,0.08092712610960007,0.07744896411895752,0.10192735493183136
34170_0022_A_298	-0.04140554741024971,0.027070730924606323,-0.02034553699195385,0.02050800621509552,0.2180367261171341,0.06420108675956726
34170_0022_A_299	-0.02328464761376381,0.06116696447134018,-0.019770175218582153,-0.012516974471509457,0.1370571106672287,0.19186784327030182
34170_0022_A_300	-0.015167895704507828,0.03352247551083565,-0.07263369113206863,-0.05734013766050339,0.1753559112548828,0.05392622575163841
34170_0022_A_301	0.05488887056708336,0.19175012409687042,0.01227177307009697,0.055143944919109344,0.07372629642486572,0.2596525251865387
34170_0022_A_303	-0.013793636113405228,0.1007504090666771,-0.021231144666671753,0.020459599792957306,0.16284985840320587,0.11188854277133942
34170_0022_A_304	-0.042876262217760086,0.061876192688941956,0.014747895300388336,0.06187155097723007,0.13901284337043762,0.12840723991394043
34170_0022_A_305	-0.014248643070459366,0.018819760531187057,-0.00021618581376969814,0.1371229887008667,0.11814560741186142,0.28390002250671387
34170_0022_A_308	-0.022107262164354324,0.03498319908976555,-0.043823208659887314,-0.024563811719417572,0.14372727274894714,0.08701790869235992
34170_0022_A_309	-0.0586063452064991,-0.011199481785297394,0.08768972754478455,0.13886724412441254,0.17157293856143951,0.18650119006633759
34170_0022_A_310	-0.06906817853450775,0.03907715529203415,-0.031369034200906754,0.06910394132137299,0.08874153345823288,0.11475549638271332
34170_0022_A_311	-0.022529099136590958,0.03948206081986427,0.06652501225471497,0.08542575687170029,0.11358518153429031,0.3074413239955902
34170_0022_A_312	0.006005745381116867,0.03811623901128769,-0.006545888260006905,0.04003899544477463,0.10315238684415817,0.08413069695234299
34170_0022_A_315	-0.048841435462236404,0.029747523367404938,-0.004824575036764145,0.07963298261165619,0.09066294878721237,0.14941368997097015
34170_0022_A_316	-0.05298515036702156,0.050522059202194214,-0.002921933075413108,0.09015576541423798,0.0948873981833458,0.10575008392333984
34170_0022_A_319	-0.02350730076432228,0.07598772644996643,-0.0022665204014629126,0.06140942871570587,0.15556766092777252,0.117874376475811
34170_0022_A_322	-0.036212433129549026,0.01624758541584015,-0.02617725543677807,0.006535620428621769,0.08939028531312943,0.09266931563615799
34170_0022_A_323	0.12061117589473724,0.3521746098995209,-0.08002619445323944,-0.006201162002980709,0.08827220648527145,0.31035465002059937
34170_0022_A_324	0.025879133492708206,0.14711061120033264,-0.017146805301308632,0.03718944638967514,0.11051135510206223,0.16935402154922485
